Bedroom,Neighborhood_encoded,Has_Air_condition,Has_Backyard,Has_Balcony,Has_Cafeteria,Has_Cctv,Has_Deck,Has_Drainage,Has_Electricity_backup,Has_Fencing,Has_Frontyard,Has_Garage,Has_Garden,Has_Gym,Has_Intercom,Has_Internet,Has_Jacuzzi,Has_Kids_playground,Has_Lawn,Has_Lift,Has_Maintenance,Has_Microwave,Has_Modular_kitchen,Has_Parking,Has_Security_staff,Has_Solar_water,Has_Store_room,Has_Swimming_pool,Has_Tv_cable,Has_Washing_machine,Has_Water_supply,Has_Water_tank,Has_Water_well,Has_Wifi,Area_Aana,City_encoded,Face_encoded,Road Type_encoded,Area_Aana_log,Floors_log,Bathroom_log
1,330,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,3.75,9,1,5,1.55814461804655,0.6931471805599453,0.6931471805599453
1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9,4,1,0.6931471805599453,0.6931471805599453,0.6931471805599453
1,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,9,6,1,2.0149030205422647,0.6931471805599453,0.6931471805599453
1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9,0,3,1.7047480922384253,0.6931471805599453,0.6931471805599453
1,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,12,0,3,1.6094379124341003,0.6931471805599453,0.6931471805599453
6,311,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,26.0,12,4,4,3.295836866004329,1.0986122886681098,1.3862943611198906
1,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,12,0,3,2.1972245773362196,0.6931471805599453,0.6931471805599453
1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,9,7,6,2.1972245773362196,0.6931471805599453,0.6931471805599453
1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5625,9,7,6,1.5178707189086098,1.3862943611198906,0.6931471805599453
1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,9,7,5,2.9444389791664403,0.6931471805599453,0.6931471805599453
1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.625,9,7,3,1.5314763709643886,1.0986122886681098,0.6931471805599453
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,9,0,1,3.4965075614664802,1.3862943611198906,0.6931471805599453
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,4,3,1.6094379124341003,0.6931471805599453,0.6931471805599453
1,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,12,7,5,1.791759469228055,0.6931471805599453,0.6931471805599453
1,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,12,7,3,2.1972245773362196,0.6931471805599453,0.6931471805599453
2,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525931336742147,18,1,3,0.051256770711073145,0.6931471805599453,0.6931471805599453
1,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9375,9,7,4,1.936941479072553,0.6931471805599453,0.6931471805599453
6,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,3,1,1.6094379124341003,1.3862943611198906,1.9459101490553132
6,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,5,1,1.6094379124341003,1.3862943611198906,1.9459101490553132
5,147,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,3.0,12,0,1,1.3862943611198906,1.3862943611198906,1.3862943611198906
1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,12,7,3,2.4849066497880004,0.6931471805599453,0.6931471805599453
1,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,12,0,1,1.791759469228055,0.6931471805599453,0.6931471805599453
1,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,9,1,1,2.224623551524334,0.6931471805599453,0.6931471805599453
1,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,1,3,1.6094379124341003,0.6931471805599453,0.6931471805599453
1,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,12,0,3,1.3862943611198906,1.0986122886681098,0.6931471805599453
3,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7531044558071585,9,7,1,1.0127291679786865,0.6931471805599453,0.6931471805599453
1,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,12,7,5,1.791759469228055,0.6931471805599453,0.6931471805599453
5,131,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,4.0,9,4,3,1.6094379124341003,1.3862943611198906,1.3862943611198906
1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,4,1,1.6094379124341003,1.3862943611198906,0.6931471805599453
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,9,4,3,1.5040773967762742,0.6931471805599453,0.6931471805599453
10,197,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,4.0,9,1,1,1.6094379124341003,1.3862943611198906,1.3862943611198906
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,4,3,1.6094379124341003,0.6931471805599453,0.6931471805599453
1,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,12,0,6,3.5263605246161616,0.6931471805599453,0.6931471805599453
7,107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,9,7,6,1.4586150226995167,0.6931471805599453,1.6094379124341003
1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,7,1,1.6094379124341003,0.6931471805599453,0.6931471805599453
1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,1,0,1,2.833213344056216,0.6931471805599453,0.6931471805599453
3,43,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4.5,12,6,1,1.7047480922384253,1.3862943611198906,1.791759469228055
1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,1,0,1,2.9444389791664403,0.6931471805599453,0.6931471805599453
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,9,2,1,2.1972245773362196,0.6931471805599453,0.6931471805599453
4,64,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,10.0,9,0,1,2.3978952727983707,1.3862943611198906,1.9459101490553132
6,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.0,9,4,1,1.9459101490553132,1.6094379124341003,1.9459101490553132
5,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.0,9,0,3,1.6094379124341003,1.3862943611198906,1.791759469228055
6,38,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,8.0,9,6,1,2.1972245773362196,1.3862943611198906,1.9459101490553132
1,143,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.5,9,6,1,2.0149030205422647,0.6931471805599453,0.6931471805599453
1,52,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,10.875,9,4,1,2.474435349920705,0.6931471805599453,0.6931471805599453
1,254,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,4.0,12,0,1,1.6094379124341003,1.0986122886681098,0.6931471805599453
5,306,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,4.0,9,4,1,1.6094379124341003,1.3862943611198906,0.6931471805599453
1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.168736303871439,9,7,1,0.7741446494753108,0.6931471805599453,0.6931471805599453
1,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,12,4,1,1.791759469228055,0.6931471805599453,0.6931471805599453
1,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,0,1,1.6094379124341003,0.6931471805599453,0.6931471805599453
4,159,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,7.888970051132214,9,0,1,2.1848111880483514,1.3862943611198906,1.3862943611198906
5,158,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3.0,9,7,5,1.3862943611198906,1.3862943611198906,1.3862943611198906
3,98,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,4.327246165084003,9,6,1,1.6728344376957842,2.5649493574615367,1.0986122886681098
3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,9,0,1,1.9459101490553132,0.6931471805599453,1.3862943611198906
1,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,9,4,5,1.8325814637483102,0.6931471805599453,0.6931471805599453
1,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,3.25,9,0,1,1.4469189829363254,0.6931471805599453,0.6931471805599453
1,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,9,1,5,1.252762968495368,0.6931471805599453,0.6931471805599453
1,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,1,1,1.6094379124341003,1.252762968495368,0.6931471805599453
1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9218407596785974,9,1,1,1.3665611251341205,0.6931471805599453,0.6931471805599453
1,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0452885317750185,9,7,1,1.113595652592348,0.6931471805599453,0.6931471805599453
1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9218407596785974,9,7,1,1.3665611251341205,0.6931471805599453,0.6931471805599453
1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.460920379839299,9,1,1,0.900535418118104,0.6931471805599453,0.6931471805599453
1,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.765522279035793,12,1,1,2.2788580476946736,0.6931471805599453,0.6931471805599453
1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.460920379839299,9,1,3,0.900535418118104,0.6931471805599453,0.6931471805599453
1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.168736303871439,9,7,1,0.7741446494753108,0.6931471805599453,0.6931471805599453
1,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,9,7,3,1.791759469228055,0.6931471805599453,0.6931471805599453
2,134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3.25,9,7,3,1.4469189829363254,0.6931471805599453,0.6931471805599453
1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,9,4,3,1.4469189829363254,0.6931471805599453,0.6931471805599453
1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4375,1,4,1,1.490091154801534,0.6931471805599453,0.6931471805599453
10,311,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,17.0,12,4,1,2.8903717578961645,1.7047480922384253,2.3978952727983707
1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,9,0,5,1.4469189829363254,0.6931471805599453,0.6931471805599453
1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,9,0,3,1.791759469228055,0.6931471805599453,0.6931471805599453
1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,9,7,5,1.9095425048844386,0.6931471805599453,0.6931471805599453
1,31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,8.0,9,6,1,2.1972245773362196,0.6931471805599453,0.6931471805599453
1,238,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.25,12,1,5,1.8325814637483102,1.3862943611198906,0.6931471805599453
1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,12,0,1,3.091042453358316,0.6931471805599453,0.6931471805599453
6,25,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,3.2,9,2,6,1.4350845252893227,1.3862943611198906,1.3862943611198906
4,121,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,43.82761139517896,12,0,2,3.80282427535545,1.0986122886681098,1.3862943611198906
1,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,0,1,1.6094379124341003,0.6931471805599453,0.6931471805599453
4,64,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,5.0,9,2,1,1.791759469228055,1.3862943611198906,1.6094379124341003
1,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,12,0,3,2.0149030205422647,0.6931471805599453,0.6931471805599453
6,330,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3.0,9,1,1,1.3862943611198906,1.0986122886681098,1.3862943611198906
1,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,12,0,6,2.4849066497880004,0.6931471805599453,0.6931471805599453
1,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,7,1,1.9459101490553132,0.6931471805599453,0.6931471805599453
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9,0,5,2.302585092994046,0.6931471805599453,0.6931471805599453
10,198,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,8.0,9,4,3,2.1972245773362196,0.6931471805599453,1.791759469228055
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,9,7,3,2.4849066497880004,0.6931471805599453,0.6931471805599453
5,330,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,6.0,9,4,3,1.9459101490553132,1.252762968495368,1.6094379124341003
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,9,1,5,2.70805020110221,0.6931471805599453,0.6931471805599453
2,60,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3.0,9,4,6,1.3862943611198906,0.6931471805599453,0.6931471805599453
1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9,0,6,1.3862943611198906,0.6931471805599453,0.6931471805599453
1,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,9,0,6,2.70805020110221,0.6931471805599453,0.6931471805599453
4,43,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.551497443389335,12,0,3,1.8796936408295541,1.3862943611198906,1.791759469228055
1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116873630387143,12,4,6,0.011619593332989895,0.6931471805599453,0.6931471805599453
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,9,7,6,3.2188758248682006,0.6931471805599453,0.6931471805599453
1,273,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0233747260774287,9,7,6,0.02310572104855804,1.3862943611198906,0.6931471805599453
1,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,9,4,6,2.70805020110221,0.6931471805599453,0.6931471805599453
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,9,4,6,2.9444389791664403,0.6931471805599453,0.6931471805599453
1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8125,12,4,6,1.9187591599893625,0.6931471805599453,0.6931471805599453
1,311,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,17.0,12,4,6,2.8903717578961645,1.791759469228055,0.6931471805599453
1,133,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,219.1380569758948,9,7,4,5.394254881245286,1.9459101490553132,0.6931471805599453
5,38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5.0,9,4,6,1.791759469228055,1.3862943611198906,1.0986122886681098
4,64,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,10.0,9,4,6,2.3978952727983707,1.0986122886681098,1.6094379124341003
1,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,9,4,6,2.4849066497880004,0.6931471805599453,0.6931471805599453
3,198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,3.506208911614317,9,5,6,1.5054562039211898,0.6931471805599453,1.3862943611198906
1,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,0,6,1.6094379124341003,0.6931471805599453,0.6931471805599453
1,64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,6.375,9,2,6,1.9980959022258835,0.6931471805599453,0.6931471805599453
1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,1,0,6,2.70805020110221,0.6931471805599453,0.6931471805599453
2,156,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,3.506208911614317,12,0,6,1.5054562039211898,0.6931471805599453,1.0986122886681098
6,97,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,8.999269539810081,12,4,1,2.3025120443070635,1.3862943611198906,1.6094379124341003
1,59,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,7.0,9,0,6,2.0794415416798357,1.6094379124341003,0.6931471805599453
1,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8125,9,0,6,1.9187591599893625,0.6931471805599453,0.6931471805599453
1,188,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,8.0,12,0,6,2.1972245773362196,0.6931471805599453,0.6931471805599453
7,31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8.0,9,4,6,2.1972245773362196,1.3862943611198906,1.791759469228055
1,46,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,4.0,9,5,6,1.6094379124341003,0.6931471805599453,0.6931471805599453
1,143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,18.0,9,4,6,2.9444389791664403,0.6931471805599453,0.6931471805599453
4,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,10.0,9,4,6,2.3978952727983707,1.3862943611198906,1.791759469228055
1,368,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.0,9,1,6,2.1972245773362196,1.791759469228055,0.6931471805599453
9,188,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,16.0,12,6,6,2.833213344056216,1.6094379124341003,1.6094379124341003
7,268,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3.0,10,0,6,1.3862943611198906,1.3862943611198906,1.3862943611198906
9,126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.0233747260774287,9,1,6,0.02310572104855804,1.3862943611198906,1.3862943611198906
1,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,2,5,1.9459101490553132,0.6931471805599453,0.6931471805599453
2,185,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,2.483564645726808,9,4,1,1.2480560930097755,1.791759469228055,0.6931471805599453
5,64,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,8.31263696128561,9,0,1,2.2313722908496736,1.3862943611198906,1.6094379124341003
1,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,6,3,1.6094379124341003,0.6931471805599453,0.6931471805599453
6,31,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,16.0,9,0,1,2.833213344056216,1.3862943611198906,1.3862943611198906
